SNMP sw1_ethif table:
1.3.6.1.2.1.2.2.1.16.39 = 0
1.3.6.1.2.1.2.2.1.16.40 = 2298227771
1.3.6.1.2.1.2.2.1.16.41 = 1391036611
1.3.6.1.2.1.2.2.1.16.42 = 3543211
1.3.6.1.2.1.2.2.1.16.43 = 0
1.3.6.1.2.1.2.2.1.16.45 = 3628119
1.3.6.1.2.1.2.2.1.16.46 = 60
1.3.6.1.2.1.2.2.1.16.47 = 2424000406
1.3.6.1.2.1.2.2.1.16.48 = 60
1.3.6.1.2.1.2.2.1.16.49 = 60
1.3.6.1.2.1.2.2.1.16.50 = 60
1.3.6.1.2.1.2.2.1.16.51 = 60
1.3.6.1.2.1.2.2.1.16.52 = 60
1.3.6.1.2.1.2.2.1.16.53 = 60
1.3.6.1.2.1.2.2.1.16.54 = 3127200
1.3.6.1.2.1.2.2.1.16.55 = 3574498754
1.3.6.1.2.1.2.2.1.16.56 = 60
1.3.6.1.2.1.2.2.1.16.57 = 60
1.3.6.1.2.1.2.2.1.16.58 = 60
1.3.6.1.2.1.2.2.1.16.59 = 900
1.3.6.1.2.1.2.2.1.16.60 = 60
1.3.6.1.2.1.2.2.1.16.61 = 300
1.3.6.1.2.1.2.2.1.16.62 = 0
1.3.6.1.2.1.2.2.1.16.63 = 1170528
1.3.6.1.2.1.2.2.1.16.64 = 0
1.3.6.1.2.1.2.2.1.16.65 = 1562760
1.3.6.1.2.1.2.2.1.16.66 = 1562760
1.3.6.1.2.1.2.2.1.16.67 = 1562760
1.3.6.1.2.1.2.2.1.16.68 = 215305487
1.3.6.1.2.1.2.2.1.16.69 = 3135539196
1.3.6.1.2.1.2.2.1.16.70 = 3135544600
1.3.6.1.2.1.2.2.1.16.71 = 60
1.3.6.1.2.1.2.2.1.16.72 = 60
1.3.6.1.2.1.2.2.1.16.75 = 1563660
1.3.6.1.2.1.2.2.1.16.76 = 1563660
1.3.6.1.2.1.2.2.1.16.77 = 1563660
1.3.6.1.2.1.2.2.1.16.115 = 1563840
1.3.6.1.2.1.2.2.1.16.116 = 1563660
1.3.6.1.2.1.2.2.1.16.117 = 1663348
1.3.6.1.2.1.2.2.1.16.121 = 1563660
1.3.6.1.2.1.2.2.1.16.122 = 1563900
1.3.6.1.2.1.2.2.1.16.123 = 1563660
1.3.6.1.2.1.2.2.1.16.124 = 60
1.3.6.1.2.1.2.2.1.17.1 = 16
1.3.6.1.2.1.2.2.1.17.2 = 0
1.3.6.1.2.1.2.2.1.17.3 = 7142925
1.3.6.1.2.1.2.2.1.17.4 = 0
1.3.6.1.2.1.2.2.1.17.5 = 0
1.3.6.1.2.1.2.2.1.17.6 = 561
1.3.6.1.2.1.2.2.1.17.7 = 2446
1.3.6.1.2.1.2.2.1.17.8 = 561
1.3.6.1.2.1.2.2.1.17.9 = 0
1.3.6.1.2.1.2.2.1.17.10 = 0
1.3.6.1.2.1.2.2.1.17.11 = 0
1.3.6.1.2.1.2.2.1.17.12 = 0
1.3.6.1.2.1.2.2.1.17.13 = 1047448
1.3.6.1.2.1.2.2.1.17.14 = 0
1.3.6.1.2.1.2.2.1.17.15 = 0
1.3.6.1.2.1.2.2.1.17.16 = 1297754
1.3.6.1.2.1.2.2.1.17.17 = 4499421
1.3.6.1.2.1.2.2.1.17.18 = 648821
1.3.6.1.2.1.2.2.1.17.19 = 156423
1.3.6.1.2.1.2.2.1.17.20 = 157029
1.3.6.1.2.1.2.2.1.17.21 = 156422
1.3.6.1.2.1.2.2.1.17.22 = 157028
1.3.6.1.2.1.2.2.1.17.23 = 70621
1.3.6.1.2.1.2.2.1.17.24 = 70334
1.3.6.1.2.1.2.2.1.17.25 = 220997
1.3.6.1.2.1.2.2.1.17.26 = 17486
1.3.6.1.2.1.2.2.1.17.27 = 1734
1.3.6.1.2.1.2.2.1.17.28 = 57736
1.3.6.1.2.1.2.2.1.17.29 = 0
1.3.6.1.2.1.2.2.1.17.30 = 0
1.3.6.1.2.1.2.2.1.17.31 = 0
1.3.6.1.2.1.2.2.1.17.32 = 0
1.3.6.1.2.1.2.2.1.17.33 = 14
1.3.6.1.2.1.2.2.1.17.34 = 6
1.3.6.1.2.1.2.2.1.17.35 = 0
1.3.6.1.2.1.2.2.1.17.38 = 0
1.3.6.1.2.1.2.2.1.17.39 = 0
1.3.6.1.2.1.2.2.1.17.40 = 31110273
1.3.6.1.2.1.2.2.1.17.41 = 17903504
1.3.6.1.2.1.2.2.1.17.42 = 43487
1.3.6.1.2.1.2.2.1.17.43 = 0
1.3.6.1.2.1.2.2.1.17.45 = 37280
1.3.6.1.2.1.2.2.1.17.46 = 1
1.3.6.1.2.1.2.2.1.17.47 = 6928548
1.3.6.1.2.1.2.2.1.17.48 = 1
1.3.6.1.2.1.2.2.1.17.49 = 1
1.3.6.1.2.1.2.2.1.17.50 = 1
1.3.6.1.2.1.2.2.1.17.51 = 1
1.3.6.1.2.1.2.2.1.17.52 = 1
1.3.6.1.2.1.2.2.1.17.53 = 1
1.3.6.1.2.1.2.2.1.17.54 = 52120
1.3.6.1.2.1.2.2.1.17.55 = 7023828
1.3.6.1.2.1.2.2.1.17.56 = 1
1.3.6.1.2.1.2.2.1.17.57 = 1
1.3.6.1.2.1.2.2.1.17.58 = 1
1.3.6.1.2.1.2.2.1.17.59 = 15
1.3.6.1.2.1.2.2.1.17.60 = 1
1.3.6.1.2.1.2.2.1.17.61 = 5
1.3.6.1.2.1.2.2.1.17.62 = 0
1.3.6.1.2.1.2.2.1.17.63 = 11681
1.3.6.1.2.1.2.2.1.17.64 = 0
1.3.6.1.2.1.2.2.1.17.65 = 26046
1.3.6.1.2.1.2.2.1.17.66 = 26046
1.3.6.1.2.1.2.2.1.17.67 = 26046
1.3.6.1.2.1.2.2.1.17.68 = 46022341
1.3.6.1.2.1.2.2.1.17.69 = 41003600
1.3.6.1.2.1.2.2.1.17.70 = 41003609
1.3.6.1.2.1.2.2.1.17.71 = 1
1.3.6.1.2.1.2.2.1.17.72 = 1
1.3.6.1.2.1.2.2.1.17.75 = 26061
1.3.6.1.2.1.2.2.1.17.76 = 26061
1.3.6.1.2.1.2.2.1.17.77 = 26061
1.3.6.1.2.1.2.2.1.17.115 = 26064
1.3.6.1.2.1.2.2.1.17.116 = 26061
1.3.6.1.2.1.2.2.1.17.117 = 26736
1.3.6.1.2.1.2.2.1.17.121 = 26061
1.3.6.1.2.1.2.2.1.17.122 = 26065
1.3.6.1.2.1.2.2.1.17.123 = 26061
1.3.6.1.2.1.2.2.1.17.124 = 1
1.3.6.1.2.1.2.2.1.19.1 = 0
1.3.6.1.2.1.2.2.1.19.2 = 0
1.3.6.1.2.1.2.2.1.19.3 = 0
1.3.6.1.2.1.2.2.1.19.4 = 0
1.3.6.1.2.1.2.2.1.19.5 = 0
1.3.6.1.2.1.2.2.1.19.6 = 0
1.3.6.1.2.1.2.2.1.19.7 = 0
1.3.6.1.2.1.2.2.1.19.8 = 0
1.3.6.1.2.1.2.2.1.19.9 = 0
1.3.6.1.2.1.2.2.1.19.10 = 0
1.3.6.1.2.1.2.2.1.19.11 = 0
1.3.6.1.2.1.2.2.1.19.12 = 0
1.3.6.1.2.1.2.2.1.19.13 = 0
1.3.6.1.2.1.2.2.1.19.14 = 0
1.3.6.1.2.1.2.2.1.19.15 = 0
1.3.6.1.2.1.2.2.1.19.16 = 0
1.3.6.1.2.1.2.2.1.19.17 = 0
1.3.6.1.2.1.2.2.1.19.18 = 0
1.3.6.1.2.1.2.2.1.19.19 = 0
1.3.6.1.2.1.2.2.1.19.20 = 0
1.3.6.1.2.1.2.2.1.19.21 = 0
1.3.6.1.2.1.2.2.1.19.22 = 0
1.3.6.1.2.1.2.2.1.19.23 = 0
1.3.6.1.2.1.2.2.1.19.24 = 0
1.3.6.1.2.1.2.2.1.19.25 = 0
1.3.6.1.2.1.2.2.1.19.26 = 0
1.3.6.1.2.1.2.2.1.19.27 = 0
1.3.6.1.2.1.2.2.1.19.28 = 0
1.3.6.1.2.1.2.2.1.19.29 = 0
1.3.6.1.2.1.2.2.1.19.30 = 0
1.3.6.1.2.1.2.2.1.19.31 = 0
1.3.6.1.2.1.2.2.1.19.32 = 0
1.3.6.1.2.1.2.2.1.19.33 = 0
1.3.6.1.2.1.2.2.1.19.34 = 0
1.3.6.1.2.1.2.2.1.19.35 = 0
1.3.6.1.2.1.2.2.1.19.38 = 0
1.3.6.1.2.1.2.2.1.19.39 = 0
1.3.6.1.2.1.2.2.1.19.40 = 0
1.3.6.1.2.1.2.2.1.19.41 = 0
1.3.6.1.2.1.2.2.1.19.42 = 0
1.3.6.1.2.1.2.2.1.19.43 = 0
1.3.6.1.2.1.2.2.1.19.45 = 0
1.3.6.1.2.1.2.2.1.19.46 = 0
1.3.6.1.2.1.2.2.1.19.47 = 0
1.3.6.1.2.1.2.2.1.19.48 = 0
1.3.6.1.2.1.2.2.1.19.49 = 0
1.3.6.1.2.1.2.2.1.19.50 = 0
1.3.6.1.2.1.2.2.1.19.51 = 0
1.3.6.1.2.1.2.2.1.19.52 = 0
1.3.6.1.2.1.2.2.1.19.53 = 0
1.3.6.1.2.1.2.2.1.19.54 = 0
1.3.6.1.2.1.2.2.1.19.55 = 0
1.3.6.1.2.1.2.2.1.19.56 = 0
1.3.6.1.2.1.2.2.1.19.57 = 0
1.3.6.1.2.1.2.2.1.19.58 = 0
1.3.6.1.2.1.2.2.1.19.59 = 0
1.3.6.1.2.1.2.2.1.19.60 = 0
1.3.6.1.2.1.2.2.1.19.61 = 0
1.3.6.1.2.1.2.2.1.19.62 = 0
1.3.6.1.2.1.2.2.1.19.63 = 0
1.3.6.1.2.1.2.2.1.19.64 = 0
1.3.6.1.2.1.2.2.1.19.65 = 0
1.3.6.1.2.1.2.2.1.19.66 = 0
1.3.6.1.2.1.2.2.1.19.67 = 0
1.3.6.1.2.1.2.2.1.19.68 = 0
1.3.6.1.2.1.2.2.1.19.69 = 0
1.3.6.1.2.1.2.2.1.19.70 = 0
1.3.6.1.2.1.2.2.1.19.71 = 0
1.3.6.1.2.1.2.2.1.19.72 = 0
1.3.6.1.2.1.2.2.1.19.75 = 0
1.3.6.1.2.1.2.2.1.19.76 = 0
1.3.6.1.2.1.2.2.1.19.77 = 0
1.3.6.1.2.1.2.2.1.19.115 = 0
1.3.6.1.2.1.2.2.1.19.116 = 0
1.3.6.1.2.1.2.2.1.19.117 = 0
1.3.6.1.2.1.2.2.1.19.121 = 0
1.3.6.1.2.1.2.2.1.19.122 = 0
1.3.6.1.2.1.2.2.1.19.123 = 0
1.3.6.1.2.1.2.2.1.19.124 = 0
1.3.6.1.2.1.2.2.1.20.1 = 0
1.3.6.1.2.1.2.2.1.20.2 = 0
1.3.6.1.2.1.2.2.1.20.3 = 0
1.3.6.1.2.1.2.2.1.20.4 = 0
1.3.6.1.2.1.2.2.1.20.5 = 0
1.3.6.1.2.1.2.2.1.20.6 = 0
1.3.6.1.2.1.2.2.1.20.7 = 0
1.3.6.1.2.1.2.2.1.20.8 = 0
1.3.6.1.2.1.2.2.1.20.9 = 0
1.3.6.1.2.1.2.2.1.20.10 = 0
1.3.6.1.2.1.2.2.1.20.11 = 0
1.3.6.1.2.1.2.2.1.20.12 = 0
1.3.6.1.2.1.2.2.1.20.13 = 0
1.3.6.1.2.1.2.2.1.20.14 = 0
1.3.6.1.2.1.2.2.1.20.15 = 0
1.3.6.1.2.1.2.2.1.20.16 = 0
1.3.6.1.2.1.2.2.1.20.17 = 0
1.3.6.1.2.1.2.2.1.20.18 = 0
1.3.6.1.2.1.2.2.1.20.19 = 0
1.3.6.1.2.1.2.2.1.20.20 = 0
1.3.6.1.2.1.2.2.1.20.21 = 0
1.3.6.1.2.1.2.2.1.20.22 = 0
1.3.6.1.2.1.2.2.1.20.23 = 0
1.3.6.1.2.1.2.2.1.20.24 = 0
1.3.6.1.2.1.2.2.1.20.25 = 0
1.3.6.1.2.1.2.2.1.20.26 = 0
1.3.6.1.2.1.2.2.1.20.27 = 0
1.3.6.1.2.1.2.2.1.20.28 = 0
1.3.6.1.2.1.2.2.1.20.29 = 0
1.3.6.1.2.1.2.2.1.20.30 = 0
1.3.6.1.2.1.2.2.1.20.31 = 0
1.3.6.1.2.1.2.2.1.20.32 = 0
1.3.6.1.2.1.2.2.1.20.33 = 0
1.3.6.1.2.1.2.2.1.20.34 = 0
1.3.6.1.2.1.2.2.1.20.35 = 0
1.3.6.1.2.1.2.2.1.20.38 = 0
1.3.6.1.2.1.2.2.1.20.39 = 0
1.3.6.1.2.1.2.2.1.20.40 = 0
1.3.6.1.2.1.2.2.1.20.41 = 0
1.3.6.1.2.1.2.2.1.20.42 = 0
1.3.6.1.2.1.2.2.1.20.43 = 0
1.3.6.1.2.1.2.2.1.20.45 = 0
1.3.6.1.2.1.2.2.1.20.46 = 0
1.3.6.1.2.1.2.2.1.20.47 = 0
1.3.6.1.2.1.2.2.1.20.48 = 0
1.3.6.1.2.1.2.2.1.20.49 = 0
1.3.6.1.2.1.2.2.1.20.50 = 0
1.3.6.1.2.1.2.2.1.20.51 = 0
1.3.6.1.2.1.2.2.1.20.52 = 0
1.3.6.1.2.1.2.2.1.20.53 = 0
1.3.6.1.2.1.2.2.1.20.54 = 0
1.3.6.1.2.1.2.2.1.20.55 = 0
1.3.6.1.2.1.2.2.1.20.56 = 0
1.3.6.1.2.1.2.2.1.20.57 = 0
1.3.6.1.2.1.2.2.1.20.58 = 0
1.3.6.1.2.1.2.2.1.20.59 = 0
1.3.6.1.2.1.2.2.1.20.60 = 0
1.3.6.1.2.1.2.2.1.20.61 = 0
1.3.6.1.2.1.2.2.1.20.62 = 0
1.3.6.1.2.1.2.2.1.20.63 = 0
1.3.6.1.2.1.2.2.1.20.64 = 0
1.3.6.1.2.1.2.2.1.20.65 = 0
1.3.6.1.2.1.2.2.1.20.66 = 0
1.3.6.1.2.1.2.2.1.20.67 = 0
1.3.6.1.2.1.2.2.1.20.68 = 0
1.3.6.1.2.1.2.2.1.20.69 = 0
1.3.6.1.2.1.2.2.1.20.70 = 0
1.3.6.1.2.1.2.2.1.20.71 = 0
1.3.6.1.2.1.2.2.1.20.72 = 0
1.3.6.1.2.1.2.2.1.20.75 = 0
1.3.6.1.2.1.2.2.1.20.76 = 0
1.3.6.1.2.1.2.2.1.20.77 = 0
1.3.6.1.2.1.2.2.1.20.115 = 0
1.3.6.1.2.1.2.2.1.20.116 = 0
1.3.6.1.2.1.2.2.1.20.117 = 0
1.3.6.1.2.1.2.2.1.20.121 = 0
1.3.6.1.2.1.2.2.1.20.122 = 0
1.3.6.1.2.1.2.2.1.20.123 = 0
1.3.6.1.2.1.2.2.1.20.124 = 0

